PARTICIPANT_A	INTERACTION_TYPE	PARTICIPANT_B	INTERACTION_DATA_SOURCE	INTERACTION_PUBMED_ID	PATHWAY_NAMES	MEDIATOR_IDS
IDH2	ProteinReference	IDHP_HUMAN	uniprot knowledgebase:P48735	hgnc symbol:IDH2
TRPV2	ProteinReference	TRPV2_HUMAN	uniprot knowledgebase:Q9Y5S1	hgnc symbol:TRPV2
CHEBI:28790	SmallMoleculeReference	serotonin	chebi:CHEBI:28790	
TRPV3	ProteinReference	TRPV3_HUMAN	uniprot knowledgebase:Q8NET8	hgnc symbol:TRPV3
TRPV1	ProteinReference	TRPV1_HUMAN	uniprot knowledgebase:Q8NER1	hgnc symbol:TRPV1
SEPSECS	ProteinReference	SPCS_HUMAN	uniprot knowledgebase:Q9HD40	hgnc symbol:SEPSECS
CHEBI:135666	SmallMoleculeReference	tasosartan	chebi:CHEBI:135666	
EIF2S3	ProteinReference	IF2G_HUMAN	uniprot knowledgebase:P41091	hgnc symbol:EIF2S3
CHEBI:9118	SmallMoleculeReference	Sermorelin	chebi:CHEBI:9118	
CHEBI:135660	SmallMoleculeReference	omapatrilat	chebi:CHEBI:135660	
TRPV4	ProteinReference	TRPV4_HUMAN	uniprot knowledgebase:Q9HBA0	hgnc symbol:TRPV4
CHEBI:63115	SmallMoleculeReference	fingolimod	chebi:CHEBI:63115	
CHEBI:31550	SmallMoleculeReference	epothilone B	chebi:CHEBI:31550	
CHEBI:51141	SmallMoleculeReference	Alfuzosin	drugbank:DB00346	
CHEBI:94291	SmallMoleculeReference	2-(butan-2-yldisulfanyl)-1H-imidazole	chebi:CHEBI:94291	
KDM5D	ProteinReference	KDM5D_HUMAN	uniprot knowledgebase:Q9BY66	hgnc symbol:KDM5D
CHEBI:2549	SmallMoleculeReference	albuterol	chebi:CHEBI:2549	
PZP	ProteinReference	PZP_HUMAN	uniprot knowledgebase:P20742	hgnc symbol:PZP
CHEBI:48390	SmallMoleculeReference	cinacalcet	chebi:CHEBI:48390	
HAPLN3	ProteinReference	HPLN3_HUMAN	uniprot knowledgebase:Q96S86	hgnc symbol:HAPLN3
HAPLN4	ProteinReference	HPLN4_HUMAN	uniprot knowledgebase:Q86UW8	hgnc symbol:HAPLN4
HAPLN1	ProteinReference	HPLN1_HUMAN	uniprot knowledgebase:P10915	hgnc symbol:HAPLN1
HK1	ProteinReference	HXK1_HUMAN	uniprot knowledgebase:P19367	hgnc symbol:HK1
CHEBI:135697	SmallMoleculeReference	sarpogrelate	chebi:CHEBI:135697	
CHEBI:40421	SmallMoleculeReference	3-(4-amino-1-tert-butyl-1H-pyrazolo[3,4-d]pyrimidin-3-yl)phenol	chebi:CHEBI:40421	
OBP2A	ProteinReference	OBP2A_HUMAN	uniprot knowledgebase:Q9NY56	hgnc symbol:OBP2A
CASP3	ProteinReference	CASP3_HUMAN	uniprot knowledgebase:P42574	hgnc symbol:CASP3
CHEBI:6912	SmallMoleculeReference	alpha-methyl-L-tyrosine	chebi:CHEBI:6912	
CHEBI:135696	SmallMoleculeReference	altropane	chebi:CHEBI:135696	
CASP1	ProteinReference	CASP1_HUMAN	uniprot knowledgebase:P29466	hgnc symbol:CASP1
CHEBI:59059	SmallMoleculeReference	methyl isocyanate	chebi:CHEBI:59059	
CHEBI:6916	SmallMoleculeReference	Mexiletine	drugbank:DB00379	
CHEBI:10607	SmallMoleculeReference	n-propyl gallate	chebi:CHEBI:10607	
CHEBI:32816	SmallMoleculeReference	pyruvic acid	chebi:CHEBI:32816	
AXIN1	ProteinReference	AXIN1_HUMAN	uniprot knowledgebase:O15169	hgnc symbol:AXIN1
CHEBI:133023	SmallMoleculeReference	lifitegrast	chebi:CHEBI:133023	
CHEBI:135686	SmallMoleculeReference	alvimopan	chebi:CHEBI:135686	
CHEBI:40432	SmallMoleculeReference	5,6-diphenyl-N-(2-piperazin-1-ylethyl)furo[2,3-d]pyrimidin-4-amine	chebi:CHEBI:40432	
CHEBI:133021	SmallMoleculeReference	venetoclax	chebi:CHEBI:133021	
CHEBI:41766	SmallMoleculeReference	1-(3-(2,4-dimethylthiazol-5-yl)-4-oxo-2,4-dihydroindeno[1,2-c]pyrazol-5-yl)-3-(4-methylpiperazin-1-yl)urea	chebi:CHEBI:41766	
TRAPPC6A	ProteinReference	TPC6A_HUMAN	uniprot knowledgebase:O75865	hgnc symbol:TRAPPC6A
CHEBI:17245	SmallMoleculeReference	carbon monoxide	chebi:CHEBI:17245	
TRAPPC6B	ProteinReference	TPC6B_HUMAN	uniprot knowledgebase:Q86SZ2	hgnc symbol:TRAPPC6B
CHEBI:6900	SmallMoleculeReference	Metocurine	chebi:CHEBI:6900	
CHEBI:6901	SmallMoleculeReference	Metocurine Iodide	drugbank:DB00416	
CHEBI:17241	SmallMoleculeReference	1H-pyrazole	chebi:CHEBI:17241	
CASQ2	ProteinReference	CASQ2_HUMAN	uniprot knowledgebase:O14958	hgnc symbol:CASQ2
MYH9	ProteinReference	MYH9_HUMAN	uniprot knowledgebase:P35579	hgnc symbol:MYH9
CHEBI:6904	SmallMoleculeReference	metoprolol	chebi:CHEBI:6904	
CASQ1	ProteinReference	CASQ1_HUMAN	uniprot knowledgebase:P31415	hgnc symbol:CASQ1
HAGH	ProteinReference	GLO2_HUMAN	uniprot knowledgebase:Q16775	hgnc symbol:HAGH
CHEBI:35092	SmallMoleculeReference	p-Cumylphenol	chebi:CHEBI:35092	
CHEBI:6909	SmallMoleculeReference	Metronidazole	drugbank:DB00916	
CHEBI:53766	SmallMoleculeReference	acenocoumarol	chebi:CHEBI:53766	
CHEBI:53760	SmallMoleculeReference	eszopiclone	chebi:CHEBI:53760	
CHEBI:75998	SmallMoleculeReference	Trametinib	drugbank:DB08911	
LEF1	ProteinReference	LEF1_HUMAN	uniprot knowledgebase:Q9UJU2	hgnc symbol:LEF1
CHEBI:53763	SmallMoleculeReference	3-Methylthiofentanyl	drugbank:DB01439	
CHEBI:9168	SmallMoleculeReference	sirolimus	chebi:CHEBI:9168	
CHEBI:47083	SmallMoleculeReference	2-chlorophenol	chebi:CHEBI:47083	
CHEBI:61390	SmallMoleculeReference	Afatinib	drugbank:DB08916	
CHEBI:40444	SmallMoleculeReference	9-(4-hydroxyphenyl)-2,7-phenanthroline	chebi:CHEBI:40444	
CHEBI:41774	SmallMoleculeReference	Tamoxifen	drugbank:DB00675	
MAPK8	ProteinReference	MK08_HUMAN	uniprot knowledgebase:P45983	hgnc symbol:MAPK8
MAPK1	ProteinReference	MK01_HUMAN	uniprot knowledgebase:P28482	hgnc symbol:MAPK1
CHEBI:17231	SmallMoleculeReference	m-cresol	chebi:CHEBI:17231	
CHEBI:53770	SmallMoleculeReference	aceprometazine	chebi:CHEBI:53770	
CHEBI:39462	SmallMoleculeReference	pilocarpine	chebi:CHEBI:39462	
CHEBI:44804	SmallMoleculeReference	6,7-dimethoxy-4-[(3R)-3-(quinoxalin-2-yloxy)pyrrolidin-1-yl]quinazoline	chebi:CHEBI:44804	
MAPK3	ProteinReference	MK03_HUMAN	uniprot knowledgebase:P27361	hgnc symbol:MAPK3
CHEBI:47097	SmallMoleculeReference	lonafarnib	chebi:CHEBI:47097	
CHEBI:31502	SmallMoleculeReference	Dinoprost tromethamine	chebi:CHEBI:31502	
CHEBI:9150	SmallMoleculeReference	simvastatin	chebi:CHEBI:9150	
LIMK1	ProteinReference	LIMK1_HUMAN	uniprot knowledgebase:P53667	hgnc symbol:LIMK1
CHEBI:41791	SmallMoleculeReference	calyculin a	chebi:CHEBI:41791	
CHEBI:44811	SmallMoleculeReference	Platelet Activating Factor	drugbank:DB02261	
WEE1	ProteinReference	WEE1_HUMAN	uniprot knowledgebase:P30291	hgnc symbol:WEE1
CHEBI:113454	SmallMoleculeReference	1-methyl-1H-imidazole	chebi:CHEBI:113454	
CHEBI:114785	SmallMoleculeReference	erlotinib	chebi:CHEBI:114785	
MT-ND4L	ProteinReference	NU4LM_HUMAN	uniprot knowledgebase:P03901	hgnc symbol:MT-ND4L
CHEBI:32321	SmallMoleculeReference	alpha-Tocopherol acetate	chebi:CHEBI:32321	
CHEBI:5062	SmallMoleculeReference	finasteride	chebi:CHEBI:5062	
CHEBI:41285	SmallMoleculeReference	[(R)-1-L-prolylpyrrolidin-2-yl]boronic acid	chebi:CHEBI:41285	
CHEBI:421707	SmallMoleculeReference	abacavir	chebi:CHEBI:421707	
AS3MT	ProteinReference	AS3MT_HUMAN	uniprot knowledgebase:Q9HBK9	hgnc symbol:AS3MT
CHEBI:45636	SmallMoleculeReference	\{3-[(1,3,2-dioxaborolan-2-yl)oxy]propyl\}guanidine	chebi:CHEBI:45636	
CHEBI:134720	SmallMoleculeReference	imidafenacin	chebi:CHEBI:134720	
CHEBI:134721	SmallMoleculeReference	cetilistat	chebi:CHEBI:134721	
CHEBI:44303	SmallMoleculeReference	3-Tyrosine	drugbank:DB03552	
CHEBI:18026	SmallMoleculeReference	2,3-dihydroxybenzoic acid	chebi:CHEBI:18026	
CHEBI:44302	SmallMoleculeReference	N-cyclohexyl-2-aminoethanesulfonic acid	chebi:CHEBI:44302	
TRBC1	ProteinReference	TRBC1_HUMAN	uniprot knowledgebase:P01850	hgnc symbol:TRBC1
CHEBI:34992	SmallMoleculeReference	Talampanel	chebi:CHEBI:34992	
CHEBI:134709	SmallMoleculeReference	pitolisant	chebi:CHEBI:134709	
CHEBI:45652	SmallMoleculeReference	Succinylcholine	drugbank:DB00202	
CHEBI:71940	SmallMoleculeReference	tadalafil	chebi:CHEBI:71940	
CHEBI:5050	SmallMoleculeReference	fexofenadine	chebi:CHEBI:5050	
MRTFA	ProteinReference	MRTFA_HUMAN	uniprot knowledgebase:Q969V6	hgnc symbol:MRTFA
CHEBI:71941	SmallMoleculeReference	Tolmetin	drugbank:DB00500	
CHEBI:6384	SmallMoleculeReference	latanoprost	chebi:CHEBI:6384	
CHEBI:18019	SmallMoleculeReference	L-lysine	chebi:CHEBI:18019	
DDX39B	ProteinReference	DX39B_HUMAN	uniprot knowledgebase:Q13838	hgnc symbol:DDX39B
CHEBI:90217	SmallMoleculeReference	quizartinib	chebi:CHEBI:90217	
CHEBI:92875	SmallMoleculeReference	5-(2-chloroethyl)-4-methylthiazole	chebi:CHEBI:92875	
CHEBI:22984	SmallMoleculeReference	calcium atom	chebi:CHEBI:22984	
UQCRC1	ProteinReference	QCR1_HUMAN	uniprot knowledgebase:P31930	hgnc symbol:UQCRC1
PSME1	ProteinReference	PSME1_HUMAN	uniprot knowledgebase:Q06323	hgnc symbol:PSME1
CHEBI:134716	SmallMoleculeReference	brexpiprazole	chebi:CHEBI:134716	
UQCRC2	ProteinReference	QCR2_HUMAN	uniprot knowledgebase:P22695	hgnc symbol:UQCRC2
CHEBI:134718	SmallMoleculeReference	safinamide	chebi:CHEBI:134718	
HPD	ProteinReference	HPPD_HUMAN	uniprot knowledgebase:P32754	hgnc symbol:HPD
CHEBI:134713	SmallMoleculeReference	menadiol sodium diphosphate	chebi:CHEBI:134713	
CHEBI:134714	SmallMoleculeReference	sacubitril	chebi:CHEBI:134714	
IDO1	ProteinReference	I23O1_HUMAN	uniprot knowledgebase:P14902	hgnc symbol:IDO1
CHEBI:78544	SmallMoleculeReference	GSK3-XIII	chebi:CHEBI:78544	
ABCB1	ProteinReference	MDR1_HUMAN	uniprot knowledgebase:P08183	hgnc symbol:ABCB1
CHEBI:78543	SmallMoleculeReference	ponatinib	chebi:CHEBI:78543	
CHEBI:78549	SmallMoleculeReference	pipamperone	chebi:CHEBI:78549	
CHEBI:53289	SmallMoleculeReference	Donepezil	drugbank:DB00843	
ABCB5	ProteinReference	ABCB5_HUMAN	uniprot knowledgebase:Q2M3G0	hgnc symbol:ABCB5
HPN	ProteinReference	HEPS_HUMAN	uniprot knowledgebase:P05981	hgnc symbol:HPN
CHEBI:43000	SmallMoleculeReference	guanosine 5'-[gamma-thio]triphosphate	chebi:CHEBI:43000	
CHEBI:44332	SmallMoleculeReference	N-(CARBOXYCARBONYL)-D-PHENYLALANINE	chebi:CHEBI:44332	
CLCNKA	ProteinReference	CLCKA_HUMAN	uniprot knowledgebase:P51800	hgnc symbol:CLCNKA
HPR	ProteinReference	HPTR_HUMAN	uniprot knowledgebase:P00739	hgnc symbol:HPR
IQGAP1	ProteinReference	IQGA1_HUMAN	uniprot knowledgebase:P46940	hgnc symbol:IQGAP1
CHEBI:36706	SmallMoleculeReference	resiquimod	chebi:CHEBI:36706	
CHEBI:6375	SmallMoleculeReference	lansoprazole	chebi:CHEBI:6375	
CHEBI:36704	SmallMoleculeReference	imiquimod	chebi:CHEBI:36704	
HSD11B1	ProteinReference	DHI1_HUMAN	uniprot knowledgebase:P28845	hgnc symbol:HSD11B1
HSD11B2	ProteinReference	DHI2_HUMAN	uniprot knowledgebase:P80365	hgnc symbol:HSD11B2
GHRHR	ProteinReference	GHRHR_HUMAN	uniprot knowledgebase:Q02643	hgnc symbol:GHRHR
CYB5R1	ProteinReference	NB5R1_HUMAN	uniprot knowledgebase:Q9UHQ9	hgnc symbol:CYB5R1
CHEBI:45658	SmallMoleculeReference	S-methylcysteine	chebi:CHEBI:45658	
CYB5R3	ProteinReference	NB5R3_HUMAN	uniprot knowledgebase:P00387	hgnc symbol:CYB5R3
KCNMB1	ProteinReference	KCMB1_HUMAN	uniprot knowledgebase:Q16558	hgnc symbol:KCNMB1
KCNMB2	ProteinReference	KCMB2_HUMAN	uniprot knowledgebase:Q9Y691	hgnc symbol:KCNMB2
KCNMB3	ProteinReference	KCMB3_HUMAN	uniprot knowledgebase:Q9NPA1	hgnc symbol:KCNMB3
KCNMB4	ProteinReference	KCMB4_HUMAN	uniprot knowledgebase:Q86W47	hgnc symbol:KCNMB4
HAO1	ProteinReference	HAOX1_HUMAN	uniprot knowledgebase:Q9UJM8	hgnc symbol:HAO1
HAO2	ProteinReference	HAOX2_HUMAN	uniprot knowledgebase:Q9NYQ3	hgnc symbol:HAO2
CHEBI:53292	SmallMoleculeReference	(R)-donepezil	chebi:CHEBI:53292	
ABCA1	ProteinReference	ABCA1_HUMAN	uniprot knowledgebase:O95477	hgnc symbol:ABCA1
GPR12	ProteinReference	GPR12_HUMAN	uniprot knowledgebase:P47775	hgnc symbol:GPR12
CHEBI:44343	SmallMoleculeReference	(1R,2S)-1,2-dihydronaphthalene-1,2-diol	chebi:CHEBI:44343	
CHEBI:43012	SmallMoleculeReference	phenyl [1-(N-succinylamino)pentyl]phosphonate	chebi:CHEBI:43012	
HRNR	ProteinReference	HORN_HUMAN	uniprot knowledgebase:Q86YZ3	hgnc symbol:HRNR
CHEBI:6367	SmallMoleculeReference	lamotrigine	chebi:CHEBI:6367	
BHMT	ProteinReference	BHMT1_HUMAN	uniprot knowledgebase:Q93088	hgnc symbol:BHMT
EIF6	ProteinReference	IF6_HUMAN	uniprot knowledgebase:P56537	hgnc symbol:EIF6
CHEBI:16296	SmallMoleculeReference	D-tryptophan	chebi:CHEBI:16296	
GPR18	ProteinReference	GPR18_HUMAN	uniprot knowledgebase:Q14330	hgnc symbol:GPR18
CHEBI:134736	SmallMoleculeReference	vintafolide	chebi:CHEBI:134736	
CHEBI:50199	SmallMoleculeReference	Pefloxacin	drugbank:DB00487	
NCAN	ProteinReference	NCAN_HUMAN	uniprot knowledgebase:O14594	hgnc symbol:NCAN
CHEBI:9460	SmallMoleculeReference	testolactone	chebi:CHEBI:9460	
CHEBI:9463	SmallMoleculeReference	testosterone cypionate	chebi:CHEBI:9463	
CHEBI:41241	SmallMoleculeReference	(R)-2-benzylsuccinic acid	chebi:CHEBI:41241	
PTH1R	ProteinReference	PTH1R_HUMAN	uniprot knowledgebase:Q03431	hgnc symbol:PTH1R
CHEBI:42570	SmallMoleculeReference	(3R,4R,5R)-5-(hydroxymethyl)-1-(3-phenylpropyl)piperidine-3,4-diol	chebi:CHEBI:42570	
CHEBI:9464	SmallMoleculeReference	testosterone enanthate	chebi:CHEBI:9464	
CHEBI:9467	SmallMoleculeReference	tetrabenazine	chebi:CHEBI:9467	
CHEBI:34945	SmallMoleculeReference	RU-0211	chebi:CHEBI:34945	
CHEBI:9466	SmallMoleculeReference	Testosterone propionate	chebi:CHEBI:9466	
CHEBI:9468	SmallMoleculeReference	tetracaine	chebi:CHEBI:9468	
CHEBI:42566	SmallMoleculeReference	3,5-difluorobenzenesulfonamide	chebi:CHEBI:42566	
CHEBI:134765	SmallMoleculeReference	isometheptene	chebi:CHEBI:134765	
CHEBI:42567	SmallMoleculeReference	fisetin	chebi:CHEBI:42567	
CHEBI:42564	SmallMoleculeReference	alpha-D-fucose	chebi:CHEBI:42564	
CHEBI:10100	SmallMoleculeReference	zafirlukast	chebi:CHEBI:10100	
CHEBI:43896	SmallMoleculeReference	alpha-D-mannose 6-phosphate	chebi:CHEBI:43896	
CHEBI:18067	SmallMoleculeReference	phylloquinone	chebi:CHEBI:18067	
CHEBI:78539	SmallMoleculeReference	zofenopril	chebi:CHEBI:78539	
CHEBI:78538	SmallMoleculeReference	tafamidis	chebi:CHEBI:78538	
GPR35	ProteinReference	GPR35_HUMAN	uniprot knowledgebase:Q9HC97	hgnc symbol:GPR35
PGAM1	ProteinReference	PGAM1_HUMAN	uniprot knowledgebase:P18669	hgnc symbol:PGAM1
PGAM2	ProteinReference	PGAM2_HUMAN	uniprot knowledgebase:P15259	hgnc symbol:PGAM2
PTGR1	ProteinReference	PTGR1_HUMAN	uniprot knowledgebase:Q14914	hgnc symbol:PTGR1
CHEBI:9453	SmallMoleculeReference	Terfenadine	chebi:CHEBI:9453	
PTGR2	ProteinReference	PTGR2_HUMAN	uniprot knowledgebase:Q8N8N7	hgnc symbol:PTGR2
CHEBI:104017	SmallMoleculeReference	N'-[(4-methoxyphenyl)methyl]-N,N-dimethyl-N'-(2-pyrimidinyl)ethane-1,2-diamine	chebi:CHEBI:104017	
CHEBI:92833	SmallMoleculeReference	2-[4-(1,3-benzodioxol-5-ylmethyl)-1-piperazinyl]pyrimidine	chebi:CHEBI:92833	
PSMA3	ProteinReference	PSA3_HUMAN	uniprot knowledgebase:P25788	hgnc symbol:PSMA3
KCNMA1	ProteinReference	KCMA1_HUMAN	uniprot knowledgebase:Q12791	hgnc symbol:KCNMA1
CHEBI:18058	SmallMoleculeReference	oxamic acid	chebi:CHEBI:18058	
CHEBI:78540	SmallMoleculeReference	apremilast	chebi:CHEBI:78540	
CHEBI:46936	SmallMoleculeReference	nonivamide	chebi:CHEBI:46936	
CHEBI:18050	SmallMoleculeReference	L-glutamine	chebi:CHEBI:18050	
HTT	ProteinReference	HD_HUMAN	uniprot knowledgebase:P42858	hgnc symbol:HTT
CHEBI:32300	SmallMoleculeReference	Voglibose	chebi:CHEBI:32300	
CHEBI:41263	SmallMoleculeReference	4-piperidin-4-ylbutanal	chebi:CHEBI:41263	
CHEBI:78508	SmallMoleculeReference	N-cyclohexyl-4-(imidazo[1,2-a]pyridin-3-yl)-N-methylpyrimidin-2-amine	chebi:CHEBI:78508	
PTGS2	ProteinReference	PGH2_HUMAN	uniprot knowledgebase:P35354	hgnc symbol:PTGS2
PSMA7	ProteinReference	PSA7_HUMAN	uniprot knowledgebase:O14818	hgnc symbol:PSMA7
CHEBI:9445	SmallMoleculeReference	Terazosin	drugbank:DB01162	
CHEBI:5088	SmallMoleculeReference	Flavoxate	drugbank:DB01148	
PTGS1	ProteinReference	PGH1_HUMAN	uniprot knowledgebase:P23219	hgnc symbol:PTGS1
CHEBI:34967	SmallMoleculeReference	SR 141716	chebi:CHEBI:34967	
CHEBI:9449	SmallMoleculeReference	terbutaline	chebi:CHEBI:9449	
EXTL2	ProteinReference	EXTL2_HUMAN	uniprot knowledgebase:Q9UBQ6	hgnc symbol:EXTL2
PSMB5	ProteinReference	PSB5_HUMAN	uniprot knowledgebase:P28074	hgnc symbol:PSMB5
CHEBI:42589	SmallMoleculeReference	beta-L-fucose	chebi:CHEBI:42589	
CHEBI:9448	SmallMoleculeReference	Terbinafine	drugbank:DB00857	
PSMB2	ProteinReference	PSB2_HUMAN	uniprot knowledgebase:P49721	hgnc symbol:PSMB2
BGLAP	ProteinReference	OSTCN_HUMAN	uniprot knowledgebase:P02818	hgnc symbol:BGLAP
PSMB1	ProteinReference	PSB1_HUMAN	uniprot knowledgebase:P20618	hgnc symbol:PSMB1
CHEBI:134783	SmallMoleculeReference	propylhexedrine	chebi:CHEBI:134783	
CHEBI:18047	SmallMoleculeReference	dihydrolipoic acid	chebi:CHEBI:18047	
FLNA	ProteinReference	FLNA_HUMAN	uniprot knowledgebase:P21333	hgnc symbol:FLNA
HARS	ProteinReference	SYHC_HUMAN	uniprot knowledgebase:P12081	hgnc symbol:HARS
CHEBI:45619	SmallMoleculeReference	(R)-monothioglycerol	chebi:CHEBI:45619	
CHEBI:2814	SmallMoleculeReference	arecoline	chebi:CHEBI:2814	
CHEBI:78510	SmallMoleculeReference	dorsomorphin	chebi:CHEBI:78510	
GPR55	ProteinReference	GPR55_HUMAN	uniprot knowledgebase:Q9Y2T6	hgnc symbol:GPR55
CHEBI:567361	SmallMoleculeReference	cladribine	chebi:CHEBI:567361	
CHEBI:45630	SmallMoleculeReference	4-oxopentanoic acid	chebi:CHEBI:45630	
CHEBI:32315	SmallMoleculeReference	Zopiclone	drugbank:DB01198	
CHEBI:32316	SmallMoleculeReference	zotepine	chebi:CHEBI:32316	
CHEBI:9434	SmallMoleculeReference	telmisartan	chebi:CHEBI:9434	
PSMB8	ProteinReference	PSB8_HUMAN	uniprot knowledgebase:P28062	hgnc symbol:PSMB8
PSMB9	ProteinReference	PSB9_HUMAN	uniprot knowledgebase:P28065	hgnc symbol:PSMB9
CHEBI:41268	SmallMoleculeReference	4-hydroxybutan-2-one	chebi:CHEBI:41268	
CHEBI:9435	SmallMoleculeReference	Temazepam	chebi:CHEBI:9435	
FABP2	ProteinReference	FABPI_HUMAN	uniprot knowledgebase:P12104	hgnc symbol:FABP2
CHEBI:8107	SmallMoleculeReference	phenytoin	chebi:CHEBI:8107	
PSMC3	ProteinReference	PRS6A_HUMAN	uniprot knowledgebase:P17980	hgnc symbol:PSMC3
FABP6	ProteinReference	FABP6_HUMAN	uniprot knowledgebase:P51161	hgnc symbol:FABP6
CHEBI:27810	SmallMoleculeReference	resorcinol	chebi:CHEBI:27810	
NCF1	ProteinReference	NCF1_HUMAN	uniprot knowledgebase:P14598	hgnc symbol:NCF1
CHEBI:80003	SmallMoleculeReference	Fexaramine	chebi:CHEBI:80003	
NCF2	ProteinReference	NCF2_HUMAN	uniprot knowledgebase:P19878	hgnc symbol:NCF2
CHEBI:480999	SmallMoleculeReference	Vinorelbine	drugbank:DB00361	
NCF4	ProteinReference	NCF4_HUMAN	uniprot knowledgebase:Q15080	hgnc symbol:NCF4
CHEBI:35434	SmallMoleculeReference	3,3',5,5'-tetrachlorobiphenyl-4,4'-diol	chebi:CHEBI:35434	
F13A1	ProteinReference	F13A_HUMAN	uniprot knowledgebase:P00488	hgnc symbol:F13A1
RORA	ProteinReference	RORA_HUMAN	uniprot knowledgebase:P35398	hgnc symbol:RORA
CHEBI:43065	SmallMoleculeReference	(S)-3-phenyllactic acid	chebi:CHEBI:43065	
RORB	ProteinReference	RORB_HUMAN	uniprot knowledgebase:Q92753	hgnc symbol:RORB
CHEBI:44394	SmallMoleculeReference	m-trimethylammonio(2,2,2-trifluoro-1,1-dihydroxyethyl)benzene	chebi:CHEBI:44394	
CHEBI:7640	SmallMoleculeReference	nortriptyline	chebi:CHEBI:7640	
CHEBI:15831	SmallMoleculeReference	geranylgeranyl diphosphate	chebi:CHEBI:15831	
CHEBI:267413	SmallMoleculeReference	Balsalazide	drugbank:DB01014	
CHEBI:27808	SmallMoleculeReference	heroin	chebi:CHEBI:27808	
RUVBL2	ProteinReference	RUVB2_HUMAN	uniprot knowledgebase:Q9Y230	hgnc symbol:RUVBL2
CHEBI:94646	SmallMoleculeReference	N-[2-amino-6-[(4-fluorophenyl)methylamino]-3-pyridinyl]carbamic acid ethyl ester	chebi:CHEBI:94646	
SCMH1	ProteinReference	SCMH1_HUMAN	uniprot knowledgebase:Q96GD3	hgnc symbol:SCMH1
CHEBI:36773	SmallMoleculeReference	camphor	chebi:CHEBI:36773	
PIM1	ProteinReference	PIM1_HUMAN	uniprot knowledgebase:P11309	hgnc symbol:PIM1
LEPR	ProteinReference	LEPR_HUMAN	uniprot knowledgebase:P48357	hgnc symbol:LEPR
CHEBI:47417	SmallMoleculeReference	N(2)-carbamimidoyl-N-\{2-[4-(3-\{4-[(5-carboxyfuran-2-yl)methoxy]-2,3-dichlorophenyl\}-1-methyl-1H-pyrazol-5-yl)piperidin-1-yl]-2-oxoethyl\}-D-leucinamide	chebi:CHEBI:47417	
NOMO1	ProteinReference	NOMO1_HUMAN	uniprot knowledgebase:Q15155	hgnc symbol:NOMO1
S100A2	ProteinReference	S10A2_HUMAN	uniprot knowledgebase:P29034	hgnc symbol:S100A2
S100A1	ProteinReference	S10A1_HUMAN	uniprot knowledgebase:P23297	hgnc symbol:S100A1
CHEBI:681850	SmallMoleculeReference	Conivaptan	drugbank:DB00872	
CHEBI:48765	SmallMoleculeReference	Cacodylic acid	drugbank:DB02994	
CHEBI:43078	SmallMoleculeReference	hexane-1,6-diol	chebi:CHEBI:43078	
CHEBI:10125	SmallMoleculeReference	Zolpidem	drugbank:DB00425	
PIPOX	ProteinReference	SOX_HUMAN	uniprot knowledgebase:Q9P0Z9	hgnc symbol:PIPOX
SARS	ProteinReference	SYSC_HUMAN	uniprot knowledgebase:P49591	hgnc symbol:SARS
CHEBI:10124	SmallMoleculeReference	zolmitriptan	chebi:CHEBI:10124	
CHEBI:15816	SmallMoleculeReference	D-arginine	chebi:CHEBI:15816	
CHEBI:15811	SmallMoleculeReference	O-phospho-L-serine	chebi:CHEBI:15811	
IGKV1D-33	ProteinReference	KVD33_HUMAN	uniprot knowledgebase:P01593	hgnc symbol:IGKV1D-33
CHEBI:43074	SmallMoleculeReference	(3S)-3-hydroxy-3-methylglutaryl-CoA(5-)	chebi:CHEBI:43074	
CHEBI:73726	SmallMoleculeReference	GW 501516	chebi:CHEBI:73726	
CHEBI:7630	SmallMoleculeReference	Norgestrel	drugbank:DB09389	
CHEBI:3286	SmallMoleculeReference	cabergoline	chebi:CHEBI:3286	
CHEBI:10127	SmallMoleculeReference	zonisamide	chebi:CHEBI:10127	
CHEBI:351346	SmallMoleculeReference	phenethyl isothiocyanate	chebi:CHEBI:351346	
CHEBI:681848	SmallMoleculeReference	Doxapram	drugbank:DB00561	
MAPKAPK2	ProteinReference	MAPK2_HUMAN	uniprot knowledgebase:P49137	hgnc symbol:MAPKAPK2
CHEBI:18099	SmallMoleculeReference	cyclohexanol	chebi:CHEBI:18099	
CHEBI:79033	SmallMoleculeReference	florbetaben ((18)F)	chebi:CHEBI:79033	
S100A6	ProteinReference	S10A6_HUMAN	uniprot knowledgebase:P06703	hgnc symbol:S100A6
S100A4	ProteinReference	S10A4_HUMAN	uniprot knowledgebase:P26447	hgnc symbol:S100A4
CHEBI:47426	SmallMoleculeReference	furosemide	chebi:CHEBI:47426	
IGFALS	ProteinReference	ALS_HUMAN	uniprot knowledgebase:P35858	hgnc symbol:IGFALS
S100A9	ProteinReference	S10A9_HUMAN	uniprot knowledgebase:P06702	hgnc symbol:S100A9
S100A8	ProteinReference	S10A8_HUMAN	uniprot knowledgebase:P05109	hgnc symbol:S100A8
S100A7	ProteinReference	S10A7_HUMAN	uniprot knowledgebase:P31151	hgnc symbol:S100A7
CHEBI:90295	SmallMoleculeReference	PLX-4720	chebi:CHEBI:90295	
